account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000963,Fnac Livres - Marseille,963,Grossiste,Distribution,139 avenue du Livre,Marseille,13,33568,Partenaire,37309302,50,2020-08-03
ACC000964,Cultura - Toulouse,964,Ecole,Education,14 avenue du Livre,Toulouse,31,51795,Client,11492501,50,2020-06-05
ACC000965,Librairie Mollat - Bordeaux,965,Universite,Education,113 avenue du Livre,Bordeaux,33,13840,Prospect,22132525,50,2021-11-01
ACC000966,Librairie Decitre - Nantes,966,Mediatheque,Institutionnel,144 avenue du Livre,Nantes,44,17679,Partenaire,35055675,10,2020-10-14
ACC000967,Le Furet du Nord - Strasbourg,967,Librairie,Librairie,242 avenue du Livre,Strasbourg,67,79393,Client,11767160,10,2022-09-23
ACC000968,Librairie Kleen - Lille,968,Bibliotheque,Institutionnel,184 avenue du Livre,Lille,59,86544,Prospect,15642458,100,2022-05-10
ACC000969,Librairie Sauramps - Rennes,969,Grossiste,Distribution,120 avenue du Livre,Rennes,35,30922,Client,14421094,500,2021-09-23
ACC000970,Librairie Dialogues - Grenoble,970,Ecole,Education,52 avenue du Livre,Grenoble,38,42487,Prospect,17523963,10,2021-10-06
ACC000971,Bibliotheque Nationale - Rouen,971,Universite,Education,124 avenue du Livre,Rouen,76,44934,Client,47149666,100,2021-06-23
ACC000972,BU Paris-Saclay - Tours,972,Mediatheque,Institutionnel,274 avenue du Livre,Tours,37,17328,Partenaire,35368176,10,2022-02-09
ACC000973,Mediatheque de Lyon - Dijon,973,Librairie,Librairie,113 avenue du Livre,Dijon,21,85457,Prospect,9871874,5,2022-06-03
ACC000974,CDI Lycee Voltaire - Clermont-Ferrand,974,Bibliotheque,Institutionnel,199 avenue du Livre,Clermont-Ferrand,63,56504,Prospect,36608946,500,2020-11-27
ACC000975,Ecole Normale Superieure - Montpellier,975,Grossiste,Distribution,89 avenue du Livre,Montpellier,34,33081,Prospect,32657281,10,2021-09-24
ACC000976,Grossiste Livres Express - Paris,976,Ecole,Education,122 avenue du Livre,Paris,75,87662,Partenaire,32672907,50,2021-08-04
ACC000977,France Loisirs - Lyon,977,Universite,Education,163 avenue du Livre,Lyon,69,57026,Partenaire,6012519,25,2022-08-04
ACC000978,Chapitre.com - Marseille,978,Mediatheque,Institutionnel,15 avenue du Livre,Marseille,13,56095,Prospect,3787239,10,2020-09-13
ACC000979,Leslibraires.fr - Toulouse,979,Librairie,Librairie,291 avenue du Livre,Toulouse,31,83873,Partenaire,15219047,50,2022-03-26
ACC000980,Amazon France - Bordeaux,980,Bibliotheque,Institutionnel,73 avenue du Livre,Bordeaux,33,83807,Client,24343515,50,2020-01-06
ACC000981,Librairie Gallimard - Nantes,981,Grossiste,Distribution,97 avenue du Livre,Nantes,44,74517,Partenaire,43274463,250,2020-06-16
ACC000982,Librairie Gibert - Strasbourg,982,Ecole,Education,278 avenue du Livre,Strasbourg,67,50508,Partenaire,21306403,25,2020-12-16
ACC000983,Fnac Livres - Lille,983,Universite,Education,90 avenue du Livre,Lille,59,74282,Prospect,44184117,10,2020-02-18
ACC000984,Cultura - Rennes,984,Mediatheque,Institutionnel,20 avenue du Livre,Rennes,35,21830,Partenaire,29608933,250,2022-08-26
ACC000985,Librairie Mollat - Grenoble,985,Librairie,Librairie,29 avenue du Livre,Grenoble,38,40490,Client,35073543,10,2020-04-09
ACC000986,Librairie Decitre - Rouen,986,Bibliotheque,Institutionnel,113 avenue du Livre,Rouen,76,12612,Client,29141696,250,2021-10-17
ACC000987,Le Furet du Nord - Tours,987,Grossiste,Distribution,270 avenue du Livre,Tours,37,72650,Prospect,28714095,500,2020-03-03
ACC000988,Librairie Kleen - Dijon,988,Ecole,Education,1 avenue du Livre,Dijon,21,53481,Client,47927072,50,2020-11-03
ACC000989,Librairie Sauramps - Clermont-Ferrand,989,Universite,Education,104 avenue du Livre,Clermont-Ferrand,63,27103,Client,43945168,500,2021-02-17
ACC000990,Librairie Dialogues - Montpellier,990,Mediatheque,Institutionnel,175 avenue du Livre,Montpellier,34,33260,Prospect,46122100,100,2021-12-13
ACC000991,Bibliotheque Nationale - Paris,991,Librairie,Librairie,166 avenue du Livre,Paris,75,17806,Client,30213375,500,2022-08-11
ACC000992,BU Paris-Saclay - Lyon,992,Bibliotheque,Institutionnel,12 avenue du Livre,Lyon,69,29360,Client,8251382,5,2021-07-12
ACC000993,Mediatheque de Lyon - Marseille,993,Grossiste,Distribution,73 avenue du Livre,Marseille,13,24538,Client,32156610,50,2021-04-11
ACC000994,CDI Lycee Voltaire - Toulouse,994,Ecole,Education,270 avenue du Livre,Toulouse,31,57826,Partenaire,34300472,25,2021-02-06
ACC000995,Ecole Normale Superieure - Bordeaux,995,Universite,Education,38 avenue du Livre,Bordeaux,33,58967,Prospect,7001528,10,2021-02-09
ACC000996,Grossiste Livres Express - Nantes,996,Mediatheque,Institutionnel,203 avenue du Livre,Nantes,44,86810,Client,36208050,25,2020-09-22
ACC000997,France Loisirs - Strasbourg,997,Librairie,Librairie,52 avenue du Livre,Strasbourg,67,54113,Client,25998102,5,2021-11-16
ACC000998,Chapitre.com - Lille,998,Bibliotheque,Institutionnel,155 avenue du Livre,Lille,59,52284,Client,29459186,250,2020-04-27
ACC000999,Leslibraires.fr - Rennes,999,Grossiste,Distribution,70 avenue du Livre,Rennes,35,30644,Prospect,23532586,250,2022-02-17
ACC001000,Amazon France - Grenoble,1000,Ecole,Education,224 avenue du Livre,Grenoble,38,93789,Prospect,36684109,5,2022-05-24
